,fall,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring
1672,2.142857143,2.193548387,2.193548387,2.225,2.225,2.132075472,2.132075472,2.225352113,2.225352113,2.265060241,2.265060241,2.397959184,2.397959184,2.336206897,2.336206897,2.363565891,2.363565891,2.471527778,2.471527778,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789,2.526315789
6237,2.090909091,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667,1.541666667
6021,3.090909091,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
7373,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
5822,3.176470588,2.088235294,2.088235294,2.148148148,2.148148148,1.657142857,1.657142857,1.780487805,1.780487805,1.783505155,1.783505155,1.862385321,1.862385321,1.826446281,1.826446281,1.854615385,1.854615385,1.858450704,1.858450704,1.908441558,1.908441558,1.878915663,1.878915663,1.85872093,1.85872093,1.902247191,1.902247191,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054,1.954054054
128,3.083333333,2.16,2.16,2.052631579,2.052631579,2.62962963,2.777777778,2.974358974,2.974358974,3.107526882,3.135416667,3.155963303,3.178571429,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968,3.233870968
7849,3.357142857,3.448275862,3.448275862,2.666666667,2.666666667,2.679245283,2.679245283,2.942028986,2.942028986,3.023529412,3.107526882,3.232142857,3.232142857,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955,3.358208955
8434,3.2,3.178571429,3.178571429,3.181818182,3.181818182,3.163934426,3.163934426,3.179487179,3.179487179,3.195652174,3.195652174,3.238095238,3.238095238,3.208333333,3.208333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333,3.233333333
1445,3.714285714,3.708333333,3.708333333,3.666666667,3.666666667,3.703703704,3.703703704,3.671428571,3.680555556,3.704545455,3.704545455,3.721153846,3.721153846,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862,3.698275862
4310,4,3.96,3.96,3.973684211,3.973684211,3.921568627,3.921568627,3.893939394,3.893939394,3.9125,3.9125,3.927083333,3.927083333,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407,3.907407407
7677,3.666666667,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
10577,3.1875,2.714285714,2.714285714,2.791666667,2.791666667,2.78125,2.78125,2.815789474,2.815789474,2.75,2.726315789,2.731481481,2.731481481,2.685483871,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625,2.6640625
5163,3.333333333,3.666666667,3.666666667,3.565217391,3.565217391,3.580645161,3.580645161,3.538461538,3.538461538,3.494623656,3.494623656,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815,3.564814815
7449,3.1,3.05,2.541666667,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111,1.861111111
8685,3,2.5625,2.5625,2.659574468,2.659574468,2.569230769,2.569230769,2.49382716,2.49382716,2.494623656,2.494623656,2.453703704,2.453703704,2.47107438,2.47107438,2.40962963,2.40962963,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436
9698,3.529411765,3.575757576,3.575757576,3.632653061,3.632653061,3.492063492,3.52238806,3.407407407,3.407407407,3.432989691,3.432989691,3.401785714,3.401785714,3.412698413,3.412698413,3.412698413,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589,3.426356589
8318,1.538461538,2.2,2.2,1.97826087,1.97826087,2,2,1.959459459,1.959459459,2.101123596,2.101123596,2.141509434,2.141509434,2.142857143,2.142857143,2.06953125,2.06953125,2.082089552,2.082089552,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438,2.095620438
2433,3.066666667,2.967741935,2.967741935,2.586956522,2.586956522,2.691176471,2.716216216,2.720930233,2.720930233,2.656862745,2.666666667,2.583333333,2.583333333,2.53030303,2.53030303,2.492537313,2.492537313,2.437956204,2.437956204,2.471428571,2.471428571,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274,2.47260274
3823,2.923076923,2.708333333,2.708333333,2.9,2.9,2.527272727,2.527272727,2.579710145,2.579710145,2.465116279,2.465116279,2.460784314,2.460784314,2.483050847,2.483050847,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333,2.593333333
1559,3.6875,3.576923077,3.576923077,3.56097561,3.56097561,3.625,3.625,3.408450704,3.408450704,3.435294118,3.435294118,3.484848485,3.484848485,3.486486486,3.486486486,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125,3.5125
8822,2.944444444,3.035714286,3.035714286,3.153846154,3.153846154,3.127659574,3.18,3.242424242,3.242424242,3.261904762,3.261904762,3.29,3.29,3.296610169,3.296610169,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541,3.346616541
6369,2.333333333,2.333333333,2.333333333,2.423076923,2.423076923,2.476190476,2.476190476,2.561403509,2.561403509,2.411764706,2.411764706,2.552941176,2.552941176,2.62745098,2.62745098,2.636440678,2.636440678,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615,2.725384615
9964,2.333333333,2.655172414,2.655172414,2.444444444,2.444444444,2.541666667,2.541666667,2.40625,2.40625,2.363636364,2.275,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907,2.11627907
5170,3.714285714,3.72,3.72,3.8,3.8,3.791666667,3.791666667,3.796875,3.796875,3.8375,3.8375,3.864583333,3.864583333,3.880733945,3.880733945,3.880733945,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571,3.883928571
9509,0.875,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355,0.677419355
556,2.769230769,1.823529412,1.823529412,1.833333333,1.833333333,1.968253968,1.968253968,2.037974684,2.037974684,2.095744681,2.095744681,2.08490566,2.08490566,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644,2.127118644
1489,1.846153846,1.2,1.586206897,1.763157895,1.763157895,1.833333333,2.0625,2.0625,2.0625,2,2,1.935779817,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429
3576,3.4,3.4,3.4,3.413043478,3.413043478,3.534482759,3.534482759,3.506849315,3.506849315,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561,3.56097561
9990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,2.545454545,2.545454545,2.545454545,2.545454545,2.545454545,2.545454545,2.545454545,2.192307692,2.192307692,2.209302326,2.209302326,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469,2.183673469
1213,3.1875,3.482758621,3.482758621,3.446808511,3.446808511,3.428571429,3.428571429,3.46835443,3.46835443,3.393617021,3.393617021,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264,3.433962264
1079,3.411764706,3.258064516,3.258064516,3.295454545,3.295454545,3.333333333,3.333333333,3.323943662,3.323943662,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586,3.344827586
9042,2.692307692,2.407407407,2.407407407,2.511627907,2.511627907,2.349206349,2.349206349,2.063291139,2.063291139,2.21978022,2.21978022,2.384615385,2.384615385,2.461538462,2.461538462,2.461538462,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475,2.475
697,2.666666667,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
6301,1.466666667,1.448275862,1.448275862,1.571428571,1.571428571,1.589285714,1.589285714,1.726027397,1.726027397,1.875,1.875,2.02970297,2.02970297,2.217391304,2.217391304,2.27421875,2.27421875,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324,2.347887324
5969,2.272727273,1.565217391,1.565217391,2,2,2.1875,2.294117647,2.265625,2.265625,2.342105263,2.325,2.311827957,2.311827957,2.296296296,2.315315315,2.333333333,2.333333333,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259,2.399259259
4717,2.692307692,2.9,2.9,2.833333333,2.833333333,3.118644068,3.118644068,3.152777778,3.152777778,3.091954023,3.043956044,3.009345794,3.036363636,3.015873016,3.015873016,2.985925926,2.985925926,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227,2.95248227
542,2.153846154,1.888888889,1.888888889,2.310344828,2.310344828,2.488372093,2.488372093,2.37037037,2.37037037,2.47826087,2.492957746,2.627906977,2.627906977,2.68627451,2.68627451,2.664957265,2.664957265,2.707352941,2.779166667,2.914814815,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182,2.921818182
5262,3.066666667,2.678571429,2.678571429,2.585365854,2.585365854,2.590163934,2.590163934,2.693333333,2.693333333,2.777777778,2.777777778,2.80952381,2.80952381,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333
